,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018
19632,230901,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19633,230901,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19634,230904,3060100,ASTRONOMY (ASTRMY),,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19635,230904,3100600,ALGEBRA II (ALG2),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19636,230904,3102530,STATISTICS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19637,230904,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,,,,,,,,,,,,,14,42,3.0,14,42,3.0
19638,230904,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,13,72,5.5,13,72,5.5
19639,230904,3320100,WORLD GEOGRAPHY STUDIES (W GEO,,,,,,,,,,,,,,,,,,,6,24,4.0,6,24,4.0
19640,230904,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,17,51,3.0,17,51,3.0
19641,230904,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19642,230904,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19643,230904,3500110,ART I - ART APPRECIATION,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19644,230908,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,16,48,3.0,16,48,3.0
19645,230908,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,12,36,3.0,12,36,3.0
19646,230908,13014300,HUMAN GROWTH & DEVELOP,,,,,,,,,,,,,,,,,,,11,33,3.0,11,33,3.0
19647,230908,13024500,LIFETIME NUTRIT & WELLNSS,,,,,,,,,,,,,,,,,,,6,18,3.0,6,18,3.0
19648,231901,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19649,231902,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19650,231902,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19651,231902,3102502,INDEPEND STUDY MATH,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19652,231902,3310301,ECONOMICS ADV STUDIES (1ST),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19653,231902,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,6,18,3.0,7,21,3.0
19654,231902,3580300,COMPUTER SCIENCE II (TACS2),,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19655,231902,13011200,"PRINC OF BUSIN, MARK, & FINAN",,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19656,231902,13014200,PRINC OF ED & TRAINING,,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19657,231902,13016600,ACCOUNTING I,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19658,231902,13020300,MEDICAL TERMINOLOGY,,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19659,231902,13020600,ANATOMY & PHYSIOLOGY,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19660,231902,13020960,HEALTH INFORMATICS,,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19661,231902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19662,231902,13029300,LAW ENFORCEMENT I,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19663,231902,13029400,LAW ENFORCEMENT II,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19664,231902,13032300,WELDING I,,,,,,,,,,,,,,,,,,,4,4,4.0,4,4,4.0
19665,231902,13032500,PRECISION METAL MNUFACTURNG I,,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19666,231902,PES00052,FOUND OF PERSON FITNESS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19667,232901,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19668,232901,3221800,INDEP STUDY/ENGLISH (1ST TIME),,,,,,,,,,,,,,,,,,,11,57,5.2,14,72,5.1
19669,232901,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19670,232901,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19671,232901,N1160012,TEAM SPORT OFFICIATING,,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19672,232901,PES00054,AEROBIC ACTIVITIES,,,,,,,,,,,,,,,,,,,1,1,1.0,1,1,1.0
19673,232902,3220400,ENGLISH IV (ENG 4),,,,,,,,,,,,,,,,,,,6,24,4.0,9,27,3.0
19674,232902,3221810,INDEP STUDY/ENGLISH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19675,232902,13000700,ADVANCED ANIMAL SCIENCE,,,,,,,,,,,,,,,,,,,19,76,4.0,19,76,4.0
19676,232902,13029300,LAW ENFORCEMENT I,,,,,,,,,,,,,,,,,,,3,3,3.0,5,15,3.0
19677,232903,3270100,COLLEGE READINESS & STDY SKILS,,,,,,,,,,,,,,,,,,,17,51,3.0,42,126,3.0
19678,232903,13032400,WELDING II,,,,,,,,,,,,,,,,,,,15,45,3.0,15,45,3.0
19679,233901,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,15,45,3.0,15,45,3.0
19680,233901,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,16,48,3.0,16,48,3.0
19681,233901,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,107,591,5.5,110,606,5.5
19682,233901,3380021,SOCIAL STD ADV STDYS (2ND TME),,,,,,,,,,,,,,,,,,,57,180,3.2,65,210,3.2
19683,233901,3380082,PERSONAL FINANCIAL LITERACY,,,,,,,,,,,,,,,,,,,55,165,3.0,66,198,3.0
19684,233901,13005800,HVAC & REFRIG TECHNOLOGY I,,,,,,,,,,,,,,,,,,,30,174,5.8,30,174,5.8
19685,233901,13005900,HVAC & REFRIG TECHNOLOGY II,,,,,,,,,,,,,,,,,,,17,68,4.0,17,68,4.0
19686,233901,13012205,PRAC/EXT PRCT BUS MGT (1ST TM),,,,,,,,,,,,,,,,,,,14,42,3.0,14,42,3.0
19687,233901,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,,,,,,,,,,,,,,,,,,,19,95,5.0,19,95,5.0
19688,233901,13020505,PRCT/EXT PRCT HLTH SCIENCE 1ST,,,,,,,,,,,,,,,,,,,34,246,7.2,34,246,7.2
19689,233901,13020510,PRCTM IN HLTH SCIENCE 2ND TIME,,,,,,,,,,,,,,,,,,,12,60,5.0,12,60,5.0
19690,233901,13032300,WELDING I,,,,,,,,,,,,,,,,,,,30,295,9.8,30,295,9.8
19691,233901,13032400,WELDING II,,,,,,,,,,,,,,,,,,,18,105,5.8,18,105,5.8
19692,233901,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,,,,,,,,,,,,,53,55,1.0,56,58,1.0
19693,233901,13039400,AIRCRAFT AIRFRAME TECHNOLOGY,,,,,,,,,,,,,,,,,,,21,120,5.7,21,120,5.7
19694,233901,13040455,PRAC/EXT PRAC TRNS SYS 1ST TME,,,,,,,,,,,,,,,,,,,19,114,6.0,19,114,6.0
19695,233901,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,,,,,,,,,,,,,,,,,,,60,327,5.5,63,345,5.5
19696,233901,PES00055,INDIVIDUAL OR TEAM SPORTS,,,,,,,,,,,,,,,,,,,31,93,3.0,33,99,3.0
19697,233903,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19698,233903,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,3,12,4.0,5,15,3.0
19699,233903,3500110,ART I - ART APPRECIATION,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19700,233903,13009900,PROFESSIONAL COMMUNICATIONS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19701,233903,13029600,COURT SYS & PRACTICES,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19702,234903,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,6,18,3.0,6,18,3.0
19703,234903,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,17,64,3.8,18,67,3.7
19704,234904,3221600,HUMANITIES (FIRST TIME TAKEN),,,,,,,,,,,,,,,,,,,16,48,3.0,17,51,3.0
19705,234904,3380022,SPEC TOPIC IN SOC STUD (2ND),,,,,,,,,,,,,,,,,,,10,33,3.3,10,33,3.3
19706,234905,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,,,,,,,,,,,,,11,33,3.0,14,42,3.0
19707,234906,13009200,COMMERCIAL PHOTOGRAPHY II,,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19708,234906,13009700,PRINTING & IMAGING TECHNLGY II,,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19709,234906,13039700,AUTO TECHNOLOGY II: AUTO SERVC,,,,,,,,,,,,,,,,,,,6,24,4.0,6,24,4.0
19710,234907,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19711,234907,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19712,234907,3102530,STATISTICS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19713,234907,3221100,RESEARCH/TECHNICAL WRITING,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19714,234907,3221500,LITERARY GENRES (LIT GENR),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19715,234907,3221800,INDEP STUDY/ENGLISH (1ST TIME),,,,,,,,,,,,,,,,,,,15,45,3.0,15,45,3.0
19716,234907,3221810,INDEP STUDY/ENGLISH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,12,4.0
19717,234907,3221820,INDEP STUDY/ENGLISH (3RD TIME),,,,,,,,,,,,,,,,,,,3,12,4.0,5,15,3.0
19718,234907,3241400,COMMUNICATION APPLICATIONS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19719,234907,3252000,MUSICAL THEATRE II,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19720,234907,3340100,US HISTORY STUDIES SINCE 1877,,,,,,,,,,,,,,,,,,,5,15,3.0,6,24,4.0
19721,234907,13011500,BUSIN INFO MGT II,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19722,234907,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,,,,,,,,,,,,,3,12,4.0,5,15,3.0
19723,235901,3220400,ENGLISH IV (ENG 4),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19724,235902,3152100,"MUSIC I, VOCAL ENSEMBLE I",,,,,,,,,,,,,,,,,,,1,1,1.0,1,1,1.0
19725,235902,3155400,MUSIC STUDIES - MUSIC THEORY I,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19726,235902,3580200,COMPUTER SCIENCE I,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19727,235902,12701500,PROJECT-BASED RESEARCH 1ST TME,,,,,,,,,,,,,,,,,,,5,15,3.0,5,15,3.0
19728,235902,N1303015,EMERGENCY MED TECHNICIAN-BASIC,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19729,236801,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,5,5,5.0,5,5,5.0
19730,236801,3221800,INDEP STUDY/ENGLISH (1ST TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19731,236902,13008500,AUDIO/VIDEO PRODUCTION I,,,,,,,,,,,,,,,,,,,15,78,5.2,15,78,5.2
19732,237902,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19733,237904,3102530,STATISTICS,,,,,,,,,,,,,,,,,,,22,66,3.0,34,102,3.0
19734,237904,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,18,54,3.0,21,63,3.0
19735,237905,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19736,237905,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,15,81,5.4,16,87,5.4
19737,237905,3340100,US HISTORY STUDIES SINCE 1877,,,,,,,,,,,,,,,,,,,15,81,5.4,16,87,5.4
19738,237905,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,,,,,,,,,,,,,12,36,3.0,13,39,3.0
19739,237905,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,,,,,,,,,,,,,16,48,3.0,16,48,3.0
19740,237905,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,,,,,,,,,,,,,,,,,,,6,24,4.0,6,24,4.0
19741,237905,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19742,238902,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,12,36,3.0,12,36,3.0
19743,238902,3102530,STATISTICS,,,,,,,,,,,,,,,,,,,23,69,3.0,31,93,3.0
19744,238902,3102540,ALGEBRAIC REASONING,,,,,,,,,,,,,,,,,,,25,75,3.0,34,102,3.0
19745,238902,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19746,238902,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,,,,,,,,,,,,,11,44,4.0,11,44,4.0
19747,238904,3340100,US HISTORY STUDIES SINCE 1877,,,,,,,,,,,,,,,,,,,2,2,2.0,2,2,2.0
19748,238904,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,1,1,1.0,1,1,1.0
19749,238904,13009900,PROFESSIONAL COMMUNICATIONS,,,,,,,,,,,,,,,,,,,1,1,1.0,1,1,1.0
19750,239903,13002300,AGRCLTR STRUCTURE DESIGN & FAB,,,,,,,,,,,,,,,,,,,6,24,4.0,6,24,4.0
19751,240901,3102530,STATISTICS,,,,,,,,,,,,,,,,,,,35,105,3.0,55,165,3.0
19752,240901,3380021,SOCIAL STD ADV STDYS (2ND TME),,,,,,,,,,,,,,,,,,,52,156,3.0,54,162,3.0
19753,240901,3500100,ART I (ART 1),,,,,,,,,,,,,,,,,,,83,249,3.0,83,249,3.0
19754,240901,13001260,OIL AND GAS PRODUCTION II,,,,,,,,,,,,,,,,,,,16,64,4.0,16,64,4.0
19755,240901,13005200,CONSTRUCTION TECHNOLOGY II,,,,,,,,,,,,,,,,,,,14,56,4.0,14,56,4.0
19756,240901,13005600,ELECTRICAL TECHNOLOGY I,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5
19757,240901,13011200,"PRINC OF BUSIN, MARK, & FINAN",,,,,,,,,,,,,,,,,,,3,3,3.0,6,24,4.0
19758,240901,13011400,BUSIN INFO MGT I,,,,,,,,,,,,,,,,,,,86,262,3.0,92,283,3.1
19759,240901,13014400,INSTRUCTIONAL PRACTICES,,,,,,,,,,,,,,,,,,,18,54,3.0,18,54,3.0
19760,240901,13020400,HEALTH SCIENCE THEORY,,,,,,,,,,,,,,,,,,,61,244,4.0,61,244,4.0
19761,240901,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,,,,,,,,,,,,,,,,,,,63,252,4.0,63,252,4.0
19762,240901,13020510,PRCTM IN HLTH SCIENCE 2ND TIME,,,,,,,,,,,,,,,,,,,18,63,3.5,18,63,3.5
19763,240901,13027400,NETWORKING,,,,,,,,,,,,,,,,,,,11,47,4.3,11,47,4.3
19764,240901,13027600,COMPUTER PROGRAMMING I,,,,,,,,,,,,,,,,,,,35,138,3.9,39,153,3.9
19765,240901,13027700,COMPUTER PROGRAMMING II,,,,,,,,,,,,,,,,,,,19,76,4.0,21,84,4.0
19766,240901,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,,,,,,,,,,,,,16,48,3.0,16,48,3.0
19767,240901,13032500,PRECISION METAL MNUFACTURNG I,,,,,,,,,,,,,,,,,,,26,78,3.0,26,78,3.0
19768,240901,13036600,ENGINEERING DSGN & PRESENTN II,,,,,,,,,,,,,,,,,,,28,147,5.3,28,147,5.3
19769,240901,PES00055,INDIVIDUAL OR TEAM SPORTS,,,,,,,,,,,,,,,,,,,1,1,1.0,1,1,1.0
19770,240903,3050000,PHYSICS (PHYSICS),,,,,,,,,,,,,,,,,,,70,408,5.8,74,432,5.8
19771,240903,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,57,330,5.8,62,357,5.8
19772,240903,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,124,"1,104",8.9,124,"1,104",8.9
19773,240903,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,,,,,,,,,,,,,229,687,3.0,238,714,3.0
19774,240903,13005600,ELECTRICAL TECHNOLOGY I,,,,,,,,,,,,,,,,,,,35,180,5.1,35,180,5.1
19775,240903,13005800,HVAC & REFRIG TECHNOLOGY I,,,,,,,,,,,,,,,,,,,53,252,4.8,53,252,4.8
19776,240903,13005900,HVAC & REFRIG TECHNOLOGY II,,,,,,,,,,,,,,,,,,,27,108,4.0,27,108,4.0
19777,240903,13020400,HEALTH SCIENCE THEORY,,,,,,,,,,,,,,,,,,,23,138,6.0,23,138,6.0
19778,240903,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,,,,,,,,,,,,,,,,,,,31,186,6.0,31,186,6.0
19779,240903,13027310,COMPUTER MAINTENANCE/MAIN LAB,,,,,,,,,,,,,,,,,,,44,264,6.0,44,264,6.0
19780,240903,13027600,COMPUTER PROGRAMMING I,,,,,,,,,,,,,,,,,,,15,90,6.0,15,90,6.0
19781,240903,13027700,COMPUTER PROGRAMMING II,,,,,,,,,,,,,,,,,,,15,90,6.0,15,90,6.0
19782,240903,13028000,PRCTUM INFO TECHNOLOGY 1ST TME,,,,,,,,,,,,,,,,,,,44,528,12.0,44,528,12.0
19783,240903,13037400,"PRCT SCI,TECH ENG&MATH 1ST TME",,,,,,,,,,,,,,,,,,,59,666,11.3,59,666,11.3
19784,240903,13040150,DIESEL EQUIPMENT TECHNOLOGY I,,,,,,,,,,,,,,,,,,,15,180,12.0,15,180,12.0
19785,240903,13040160,DIESEL EQUIPMENT TECHNOLOGY II,,,,,,,,,,,,,,,,,,,33,132,4.0,33,132,4.0
19786,240903,13040470,PRACT DSTR & LOGISTICS 1ST TME,,,,,,,,,,,,,,,,,,,67,801,12.0,67,801,12.0
19787,240904,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,,,,,,,,,,,,,19,57,3.0,20,60,3.0
19788,240904,13011400,BUSIN INFO MGT I,,,,,,,,,,,,,,,,,,,5,15,3.0,6,18,3.0
19789,241903,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,,,,,,,,,,,,,33,99,3.0,43,129,3.0
19790,241903,N1303015,EMERGENCY MED TECHNICIAN-BASIC,,,,,,,,,,,,,,,,,,,13,39,3.0,13,39,3.0
19791,241904,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19792,241904,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,,,,,,,,,,,,,16,64,4.0,16,64,4.0
19793,241906,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,3,12,4.0,3,12,4.0
19794,241906,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19795,241906,3240900,PUBLIC SPEAKING I (PUBSPKG1),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19796,241906,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19797,241906,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19798,242902,3241400,COMMUNICATION APPLICATIONS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19799,242902,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19800,242902,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,6,18,3.0,6,18,3.0
19801,242905,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19802,242906,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19803,242906,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19804,243901,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,12,4.0
19805,243901,3370100,SOCIOLOGY (SOC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19806,243902,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19807,243902,3440300,LANG O/T ENGLISH III - SPANISH,,,,,,,,,,,,,,,,,,,7,21,3.0,7,21,3.0
19808,243905,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,69,381,5.5,91,510,5.6
19809,243905,13025010,PRACTICUM IN HUMAN SVCS 2ND TM,,,,,,,,,,,,,,,,,,,6,6,6.0,6,18,3.0
19810,243906,3380001,SOCIAL STD ADV STDYS (1ST TME),,,,,,,,,,,,,,,,,,,6,24,4.0,6,24,4.0
19811,244901,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19812,245901,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,7,21,3.0,11,33,3.0
19813,245901,3370100,SOCIOLOGY (SOC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19814,245901,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,,,,,,,,,,,,,12,48,4.0,12,48,4.0
19815,245901,A3220100,AP ENGLISH LANGUAGE AND COMP,,,,,,,,,,,,,,,,,,,6,18,3.0,9,36,4.0
19816,245901,A3330100,AP U.S. GOVERNMENT & POLITICS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19817,245902,3100600,ALGEBRA II (ALG2),,,,,,,,,,,,,,,,,,,14,84,6.0,14,84,6.0
19818,245902,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,19,105,5.5,19,105,5.5
19819,245902,3220300,ENGLISH III (ENG 3),,,,,,,,,,,,,,,,,,,19,102,5.4,19,102,5.4
19820,245902,3340100,US HISTORY STUDIES SINCE 1877,,,,,,,,,,,,,,,,,,,25,147,5.9,25,147,5.9
19821,245902,A3100101,AP CALCULUS AB,,,,,,,,,,,,,,,,,,,11,33,3.0,11,33,3.0
19822,245902,A3220200,AP ENGLISH LITERATURE AND COMP,,,,,,,,,,,,,,,,,,,13,39,3.0,13,39,3.0
19823,245902,A3330100,AP U.S. GOVERNMENT & POLITICS,,,,,,,,,,,,,,,,,,,26,78,3.0,26,78,3.0
19824,245903,3100600,ALGEBRA II (ALG2),,,,,,,,,,,,,,,,,,,6,6,6.0,6,6,6.0
19825,245903,3380032,SPEC TOPICS IN SOC STUD (3RD),,,,,,,,,,,,,,,,,,,12,37,3.1,13,40,3.1
19826,245904,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19827,246905,3241400,COMMUNICATION APPLICATIONS,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19828,246905,13004210,PRINCIPLES OF ARCHITECTURE,,,,,,,,,,,,,,,,,,,2,2,2.0,2,2,2.0
19829,246905,13004220,PRINCIPLES OF CONSTRUCTION,,,,,,,,,,,,,,,,,,,2,2,2.0,2,2,2.0
19830,246905,13004900,CONSTRUCTION MANAGEMENT I,,,,,,,,,,,,,,,,,,,2,2,2.0,2,2,2.0
19831,246905,13005100,CONSTRUCTION TECHNOLOGY I,,,,,,,,,,,,,,,,,,,4,4,4.0,4,4,4.0
19832,246905,13005200,CONSTRUCTION TECHNOLOGY II,,,,,,,,,,,,,,,,,,,4,4,4.0,4,4,4.0
19833,246905,13022200,PRINC OF HOSPIT & TOURSIM,,,,,,,,,,,,,,,,,,,1.7,1.7,1.7,1.7,1.7,1.7
19834,246905,13022650,ADVANCED CULINARY ARTS,,,,,,,,,,,,,,,,,,,5,10,2.0,5,10,2.0
19835,246905,13032200,PRINCIPLES OF MANUFACTURING,,,,,,,,,,,,,,,,,,,1.7,1.7,1.7,1.7,1.7,1.7
19836,246905,13032300,WELDING I,,,,,,,,,,,,,,,,,,,5,10,2.0,5,10,2.0
19837,246905,13032410,WELDING II/WELDING II LAB,,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19838,246905,13039550,AUTOMOTIVE BASICS,,,,,,,,,,,,,,,,,,,2,2,2.0,2,2,2.0
19839,246905,13039600,AUTO TECH I: MNT & LGHT REPAIR,,,,,,,,,,,,,,,,,,,4,4,4.0,4,4,4.0
19840,246906,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,,,,,,,,,,,,,3,3,3.0,7,21,3.0
19841,246906,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,7,21,3.0
19842,246906,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,,,,,,,,,,,,,,,,,,,35,70,2.0,35,70,2.0
19843,246906,13022600,CULINARY ARTS,,,,,,,,,,,,,,,,,,,18,144,8.0,18,144,8.0
19844,246906,13022650,ADVANCED CULINARY ARTS,,,,,,,,,,,,,,,,,,,13,120,9.2,13,120,9.2
19845,246907,3350100,PSYCHOLOGY (PSYCH),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19846,246907,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,,,,,,,,,,,,,3,3,3.0,3,3,3.0
19847,246908,3101100,PRECALCULUS (PRE CALC),,,,,,,,,,,,,,,,,,,80,471,5.9,100,588,5.9
